iMtlZSA,Mon, 30 Nov 2020 20:19:48 GMT,click,bar_coverback,clicked on metric bar
iMtlZSA,Mon, 30 Nov 2020 20:19:48 GMT,hover,bar_coverback,hovered on metric bar
iMtlZSA,Mon, 30 Nov 2020 20:19:48 GMT,hover,bar_visitback,hovered on metric bar
iMtlZSA,Mon, 30 Nov 2020 20:19:49 GMT,click,bar_visitback,clicked on metric bar
iMtlZSA,Mon, 30 Nov 2020 20:19:50 GMT,hover,bar_visitback,hovered on metric bar
iMtlZSA,Mon, 30 Nov 2020 20:19:51 GMT,click,bar_visitback,clicked on metric bar
iMtlZSA,Mon, 30 Nov 2020 20:19:51 GMT,hover,bar_coverback,hovered on metric bar
iMtlZSA,Mon, 30 Nov 2020 20:19:53 GMT,hover,comment_mment_1448,interact with a suggested comment
iMtlZSA,Mon, 30 Nov 2020 20:19:56 GMT,hover,comment_mment_1718,interact with a suggested comment
iMtlZSA,Mon, 30 Nov 2020 20:19:57 GMT,hover,comment_mment_1465,interact with a suggested comment
iMtlZSA,Mon, 30 Nov 2020 20:20:00 GMT,hover,comment_mment_1421,interact with a suggested comment
iMtlZSA,Mon, 30 Nov 2020 20:20:15 GMT,hover,comment_mment_1434,interact with a suggested comment
iMtlZSA,Mon, 30 Nov 2020 20:20:29 GMT,hover,comment_mment_1318,interact with a suggested comment
iMtlZSA,Mon, 30 Nov 2020 20:20:30 GMT,hover,bar_distback,hovered on metric bar
iMtlZSA,Mon, 30 Nov 2020 20:20:30 GMT,hover,bar_distback,hovered on metric bar
iMtlZSA,Mon, 30 Nov 2020 20:20:35 GMT,hover,comment_mment_1618,interact with a suggested comment
iMtlZSA,Mon, 30 Nov 2020 20:20:44 GMT,hover,comment_mment_1521,interact with a suggested comment
iMtlZSA,Mon, 30 Nov 2020 20:20:50 GMT,hover,comment_mment_1305,interact with a suggested comment
iMtlZSA,Mon, 30 Nov 2020 20:20:52 GMT,hover,comment_mment_1604,interact with a suggested comment
iMtlZSA,Mon, 30 Nov 2020 20:20:56 GMT,click,serencomment_1628,interact with a suggested comment
iMtlZSA,Mon, 30 Nov 2020 20:20:56 GMT,hover,comment_mment_1628,interact with a suggested comment
iMtlZSA,Mon, 30 Nov 2020 20:20:57 GMT,click,serencomment_1494,interact with a suggested comment
iMtlZSA,Mon, 30 Nov 2020 20:20:57 GMT,hover,comment_mment_1494,interact with a suggested comment
iMtlZSA,Mon, 30 Nov 2020 20:20:57 GMT,click,serencomment_1301,interact with a suggested comment
iMtlZSA,Mon, 30 Nov 2020 20:20:58 GMT,hover,comment_mment_1301,interact with a suggested comment
iMtlZSA,Mon, 30 Nov 2020 20:20:58 GMT,click,serencomment_1616,interact with a suggested comment
iMtlZSA,Mon, 30 Nov 2020 20:20:59 GMT,click,serencomment_1380,interact with a suggested comment
iMtlZSA,Mon, 30 Nov 2020 20:20:59 GMT,hover,comment_mment_1380,interact with a suggested comment
iMtlZSA,Mon, 30 Nov 2020 20:21:02 GMT,click,serencomment_1494,interact with a suggested comment
iMtlZSA,Mon, 30 Nov 2020 20:21:03 GMT,hover,comment_mment_1494,interact with a suggested comment
